words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
longer,0.1721732206076997,0.06477103439341926,0.05285691632750145,0.2640473172792564,0.751503006012024,0.0,0.2206369051996764,0.0,0.0,0.16526194017517767,0.2231644722160232,0.13709898546750754,0.06648494116082707,0.19833399444664815,0.15720798616569723,0.0676544212164265,0.3284072249589491,0.0,0.22639800769753224,0.2961208172934557,0.43365134431916735
giving,0.15782545222372474,0.12954206878683852,0.05285691632750145,0.3168567807351077,0.08350033400133601,0.11320541121865625,0.1470912701331176,0.09672115291614276,0.15322148165172758,0.05508731339172588,0.14877631481068215,0.2056484782012613,0.0,0.19833399444664815,0.15720798616569723,0.20296326364927947,0.5473453749315819,0.0,0.11319900384876612,0.2961208172934557,0.26019080659150046
idea,0.19728181527965594,0.12954206878683852,0.05285691632750145,0.5280946345585128,0.33400133600534404,0.3962189392652969,0.0735456350665588,0.09672115291614276,0.07661074082586379,0.16526194017517767,0.2231644722160232,0.06854949273375377,0.0,0.2644453259288642,0.0,0.3382721060821325,0.3284072249589491,0.08331944675887352,0.22639800769753224,0.2220906129700918,0.26019080659150046
defend,0.21162958366363094,0.12954206878683852,0.3171414979650087,0.15842839036755385,0.16700066800267202,0.0,0.1470912701331176,0.19344230583228553,0.07661074082586379,0.16526194017517767,0.0,0.0,0.13296988232165413,0.1322226629644321,0.8646439239113347,0.135308842432853,0.21893814997263275,0.4999166805532411,0.3395970115462984,0.5922416345869114,0.17346053772766695
funds,0.1040213207838186,0.0,0.1057138326550029,0.0,0.16700066800267202,0.0,0.0735456350665588,0.0,0.0,0.6059604473089848,0.07438815740534108,0.06854949273375377,0.33242470580413536,0.06611133148221605,0.07860399308284861,0.135308842432853,0.10946907498631638,0.0,0.11319900384876612,0.0,0.0
thought,0.26902065719953083,0.5181682751473541,0.4228553306200116,0.4752851711026616,0.41750167000668004,0.33961623365596877,0.1470912701331176,0.19344230583228553,0.22983222247759136,0.05508731339172588,0.4463289444320464,0.0,0.19945482348248122,0.2644453259288642,0.23581197924854583,0.0676544212164265,0.4378762999452655,0.3332777870354941,0.0,0.2961208172934557,0.17346053772766695
seniors,0.02510859467195621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056484782012613,0.13296988232165413,0.06611133148221605,0.0,0.0676544212164265,0.0,0.0,0.0,0.0,0.0
nationwide,0.07532578401586863,0.0,0.3171414979650087,0.0,0.08350033400133601,0.16980811682798438,0.0735456350665588,0.0,0.07661074082586379,0.0,0.07438815740534108,0.2056484782012613,0.0,0.0,0.07860399308284861,0.0,0.10946907498631638,0.16663889351774705,0.0,0.07403020432336392,0.0
enforcement,0.21880346785561838,0.06477103439341926,0.15857074898250434,0.0,0.08350033400133601,0.056602705609328126,0.1470912701331176,0.0,0.4596644449551827,0.3856111937420812,0.37194078702670536,0.2056484782012613,0.19945482348248122,0.06611133148221605,0.15720798616569723,0.47358094851498544,0.21893814997263275,0.24995834027662056,0.3395970115462984,0.3701510216168197,0.5203816131830009
hospitals,0.06815189982388115,0.1943131031802578,0.15857074898250434,0.10561892691170258,0.16700066800267202,0.0,0.0735456350665588,0.0,0.0,0.16526194017517767,0.14877631481068215,0.06854949273375377,0.0,0.0,0.0,0.0,0.0,0.08331944675887352,0.11319900384876612,0.0,0.0
fbi,0.33358561492741823,0.1943131031802578,0.15857074898250434,0.0,0.08350033400133601,0.28301352804664065,0.735456350665588,0.5803269174968565,0.15322148165172758,0.11017462678345176,0.4463289444320464,0.5483959418700302,0.39890964696496245,0.0,0.23581197924854583,0.20296326364927947,0.9852216748768472,0.16663889351774705,1.1319900384876613,0.2961208172934557,0.8673026886383347
followers,0.10760826287981233,0.0,0.0,0.05280946345585129,0.41750167000668004,0.2264108224373125,0.1470912701331176,1.4508172937421413,0.0,0.0,0.07438815740534108,0.0,0.0,0.0,0.15720798616569723,0.0,0.0,0.0,0.0,0.0,0.0
total,0.3156509044474495,0.12954206878683852,0.15857074898250434,0.15842839036755385,0.501002004008016,0.11320541121865625,0.1470912701331176,0.09672115291614276,0.689496667432774,0.16526194017517767,0.5207171018373874,0.2056484782012613,0.26593976464330826,0.1322226629644321,0.15720798616569723,1.9619782152763685,0.0,0.24995834027662056,0.4527960153950645,0.0,0.26019080659150046
event,0.10043437868782484,0.12954206878683852,0.05285691632750145,0.15842839036755385,0.16700066800267202,0.0,0.0735456350665588,0.19344230583228553,0.0,0.0,0.2975526296213643,0.2741979709350151,0.13296988232165413,0.06611133148221605,0.39301996541424306,0.0,0.0,0.08331944675887352,0.0,0.0,0.0
presidential,0.1721732206076997,0.0,0.05285691632750145,0.0,0.33400133600534404,0.16980811682798438,0.1470912701331176,0.38688461166457105,0.38305370412931894,0.0,0.07438815740534108,0.5483959418700302,0.13296988232165413,0.19833399444664815,0.0,0.270617684865706,0.9852216748768472,0.08331944675887352,0.0,0.07403020432336392,0.0
welcome,0.1865209889916747,0.1943131031802578,0.0,0.15842839036755385,0.08350033400133601,0.16980811682798438,0.0,0.09672115291614276,0.689496667432774,0.05508731339172588,0.2231644722160232,0.13709898546750754,0.06648494116082707,0.2644453259288642,0.23581197924854583,0.0,0.21893814997263275,0.16663889351774705,0.3395970115462984,0.4441812259401836,0.43365134431916735
works,0.11478214707179982,0.06477103439341926,0.0,0.05280946345585129,0.41750167000668004,0.11320541121865625,0.2206369051996764,0.0,0.07661074082586379,0.11017462678345176,0.07438815740534108,0.2056484782012613,0.19945482348248122,0.1322226629644321,0.15720798616569723,0.135308842432853,0.0,0.0,0.0,0.2961208172934557,0.0
ways,0.06097801563189365,0.0,0.0,0.10561892691170258,0.0,0.0,0.0735456350665588,0.0,0.07661074082586379,0.11017462678345176,0.07438815740534108,0.06854949273375377,0.06648494116082707,0.1322226629644321,0.07860399308284861,0.135308842432853,0.0,0.08331944675887352,0.0,0.0,0.17346053772766695
deserves,0.053804131439906165,0.12954206878683852,0.0,0.0,0.0,0.0,0.0,0.0,0.22983222247759136,0.22034925356690352,0.07438815740534108,0.0,0.0,0.1322226629644321,0.0,0.0676544212164265,0.0,0.16663889351774705,0.0,0.0,0.0
drug,0.154238510127731,0.0,0.1057138326550029,0.0,0.0,0.0,0.1470912701331176,0.09672115291614276,0.0,0.16526194017517767,0.5951052592427286,0.6169454346037839,0.26593976464330826,0.06611133148221605,0.0,0.270617684865706,0.10946907498631638,0.3332777870354941,0.11319900384876612,0.07403020432336392,0.17346053772766695
peace,0.15782545222372474,0.12954206878683852,0.05285691632750145,0.21123785382340515,0.08350033400133601,0.16980811682798438,0.0,0.29016345874842825,0.22983222247759136,0.16526194017517767,0.2975526296213643,0.2056484782012613,0.06648494116082707,0.33055665741108026,0.15720798616569723,0.0,0.21893814997263275,0.16663889351774705,0.11319900384876612,0.2961208172934557,0.0
forget,0.1219560312637873,0.06477103439341926,0.1057138326550029,0.0,0.08350033400133601,0.0,0.0735456350665588,0.4836057645807138,0.30644296330345516,0.16526194017517767,0.14877631481068215,0.0,0.06648494116082707,0.3966679888932963,0.07860399308284861,0.0,0.10946907498631638,0.24995834027662056,0.11319900384876612,0.07403020432336392,0.08673026886383348
homes,0.15782545222372474,0.32385517196709634,0.05285691632750145,0.0,0.6680026720106881,0.0,0.1470912701331176,0.0,0.30644296330345516,0.0,0.4463289444320464,0.06854949273375377,0.0,0.6611133148221605,0.0,0.0,0.0,0.4165972337943676,0.0,0.14806040864672784,0.0
word,0.1614123943197185,0.12954206878683852,0.0,0.10561892691170258,0.33400133600534404,0.16980811682798438,0.1470912701331176,0.38688461166457105,0.0,0.16526194017517767,0.14877631481068215,0.2741979709350151,0.13296988232165413,0.06611133148221605,0.15720798616569723,0.0676544212164265,0.10946907498631638,0.4165972337943676,0.3395970115462984,0.2961208172934557,0.0
gave,0.1614123943197185,0.12954206878683852,0.3171414979650087,0.05280946345585129,0.08350033400133601,0.056602705609328126,0.1470912701331176,0.29016345874842825,0.15322148165172758,0.11017462678345176,0.0,0.34274746366876885,0.13296988232165413,0.2644453259288642,0.07860399308284861,0.20296326364927947,0.10946907498631638,0.16663889351774705,0.0,0.5182114302635475,0.0
healthy,0.053804131439906165,0.06477103439341926,0.0,0.0,0.08350033400133601,0.0,0.1470912701331176,0.0,0.07661074082586379,0.11017462678345176,0.0,0.2056484782012613,0.06648494116082707,0.1322226629644321,0.0,0.0,0.0,0.16663889351774705,0.0,0.0,0.0
honored,0.06097801563189365,0.06477103439341926,0.1057138326550029,0.0,0.0,0.056602705609328126,0.0,0.29016345874842825,0.38305370412931894,0.16526194017517767,0.07438815740534108,0.06854949273375377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stronger,0.09684743659183111,0.06477103439341926,0.0,0.0,0.0,0.056602705609328126,0.0735456350665588,0.19344230583228553,0.38305370412931894,0.22034925356690352,0.0,0.06854949273375377,0.06648494116082707,0.0,0.07860399308284861,0.541235369731412,0.0,0.0,0.0,0.07403020432336392,0.08673026886383348
immigration,0.1614123943197185,0.0,0.1057138326550029,0.10561892691170258,0.0,0.0,0.1470912701331176,0.19344230583228553,0.22983222247759136,0.05508731339172588,0.0,0.13709898546750754,0.13296988232165413,0.0,0.39301996541424306,0.0,0.7662835249042146,0.0,0.0,0.0,1.474414570685169
holding,0.14706462593574354,0.06477103439341926,0.3699984142925102,0.21123785382340515,0.16700066800267202,0.16980811682798438,0.1470912701331176,0.09672115291614276,0.0,0.49578582052553294,0.0,0.0,0.0,0.06611133148221605,0.23581197924854583,0.135308842432853,0.0,0.08331944675887352,0.22639800769753224,0.2220906129700918,0.0
potus,0.24749900462356839,0.0,0.05285691632750145,0.0,0.08350033400133601,0.0,0.4412738103993528,1.5475384466582842,0.4596644449551827,0.22034925356690352,0.14877631481068215,1.3709898546750754,0.26593976464330826,0.0,0.07860399308284861,0.270617684865706,0.21893814997263275,0.0,0.11319900384876612,0.07403020432336392,0.0
daily,0.22239040995161213,0.32385517196709634,1.0042814102225277,0.05280946345585129,0.0,0.28301352804664065,0.367728175332794,0.19344230583228553,0.30644296330345516,0.16526194017517767,0.4463289444320464,0.2056484782012613,0.06648494116082707,0.06611133148221605,0.23581197924854583,0.0676544212164265,0.21893814997263275,0.08331944675887352,0.0,0.0,0.0
chance,0.10043437868782484,0.0,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.0,0.2206369051996764,0.19344230583228553,0.07661074082586379,0.22034925356690352,0.0,0.0,0.33242470580413536,0.06611133148221605,0.0,0.20296326364927947,0.0,0.0,0.22639800769753224,0.0,0.08673026886383348
gopleader,0.38738974636732443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8392552195229435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22639800769753224,0.0,0.0
ingrahamangle,0.4878241250551492,0.0,0.0,0.0,0.0,0.33961623365596877,0.0,7.737692233291421,0.22983222247759136,0.0,3.4218552406456895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08673026886383348
statue,0.4053244568472931,0.32385517196709634,0.7928537449125218,0.15842839036755385,0.250501002004008,0.90564328974925,0.367728175332794,0.0,0.0,0.16526194017517767,0.5207171018373874,0.0,0.26593976464330826,0.19833399444664815,1.414871875491275,0.541235369731412,0.10946907498631638,0.0,1.4715870500339596,0.6662718389102754,0.0
college,0.25467288881555583,0.5829393095407733,0.1057138326550029,0.15842839036755385,0.33400133600534404,0.16980811682798438,0.0,0.09672115291614276,0.15322148165172758,0.0,0.37194078702670536,0.2056484782012613,0.7313343527690979,0.06611133148221605,0.31441597233139446,0.0,0.5473453749315819,0.08331944675887352,0.11319900384876612,0.2961208172934557,1.0407632263660018
treatment,0.11836908916779357,0.1943131031802578,0.1057138326550029,0.0,0.08350033400133601,0.0,0.2206369051996764,0.0,0.0,0.05508731339172588,0.5951052592427286,0.5483959418700302,0.0,0.1322226629644321,0.15720798616569723,0.0,0.0,0.08331944675887352,0.0,0.07403020432336392,0.08673026886383348
scotus,0.0717388419198749,0.06477103439341926,0.0,0.0,0.0,0.28301352804664065,0.0,0.09672115291614276,0.0,0.05508731339172588,0.07438815740534108,0.06854949273375377,0.0,0.0,0.31441597233139446,0.0676544212164265,0.0,0.08331944675887352,0.11319900384876612,0.2220906129700918,0.0
pushing,0.1219560312637873,0.06477103439341926,0.3171414979650087,0.10561892691170258,0.08350033400133601,0.0,0.0,0.09672115291614276,0.0,0.16526194017517767,0.07438815740534108,0.0,0.06648494116082707,0.06611133148221605,0.31441597233139446,0.20296326364927947,0.3284072249589491,0.24995834027662056,0.0,0.2220906129700918,0.08673026886383348
domestic,0.2008687573756497,0.06477103439341926,1.2157090755325335,0.10561892691170258,0.08350033400133601,0.0,0.1470912701331176,0.09672115291614276,0.0,0.11017462678345176,0.2231644722160232,0.34274746366876885,0.19945482348248122,0.0,0.39301996541424306,0.135308842432853,0.0,0.0,0.0,0.3701510216168197,0.08673026886383348
impeachment,0.2080426415676372,0.0,0.1057138326550029,0.0,0.08350033400133601,0.056602705609328126,0.0,0.19344230583228553,0.8427181490845017,0.16526194017517767,0.0,1.782286811077598,0.39890964696496245,0.0,0.0,0.135308842432853,0.21893814997263275,0.08331944675887352,0.0,0.0,0.08673026886383348
mass,0.1721732206076997,0.25908413757367704,0.15857074898250434,0.2640473172792564,0.16700066800267202,0.11320541121865625,0.0735456350665588,0.0,0.0,0.0,0.07438815740534108,0.34274746366876885,0.06648494116082707,0.2644453259288642,0.23581197924854583,0.0,0.4378762999452655,0.4165972337943676,0.0,0.14806040864672784,0.5203816131830009
tough,0.0896735523998436,0.06477103439341926,0.15857074898250434,0.10561892691170258,0.0,0.11320541121865625,0.0735456350665588,0.0,0.07661074082586379,0.0,0.07438815740534108,0.0,0.13296988232165413,0.06611133148221605,0.0,0.47358094851498544,0.0,0.16663889351774705,0.0,0.07403020432336392,0.08673026886383348
wish,0.13989074174375604,0.12954206878683852,0.3699984142925102,0.15842839036755385,0.250501002004008,0.056602705609328126,0.367728175332794,0.0,0.30644296330345516,0.16526194017517767,0.07438815740534108,0.0,0.06648494116082707,0.33055665741108026,0.0,0.0,0.21893814997263275,0.08331944675887352,0.0,0.07403020432336392,0.0
patients,0.14706462593574354,0.25908413757367704,0.1057138326550029,0.0,0.751503006012024,0.0,0.0,0.0,0.0,0.11017462678345176,0.6694934166480696,0.0,0.19945482348248122,0.1322226629644321,0.0,0.47358094851498544,0.0,0.08331944675887352,0.0,0.14806040864672784,0.0
spent,0.13271685755176854,0.12954206878683852,0.4757122469475131,0.21123785382340515,0.250501002004008,0.0,0.1470912701331176,0.19344230583228553,0.30644296330345516,0.11017462678345176,0.0,0.06854949273375377,0.0,0.06611133148221605,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.08331944675887352,0.11319900384876612,0.14806040864672784,0.0
governments,0.0322824788639437,0.0,0.0,0.10561892691170258,0.0,0.0,0.0,0.0,0.0,0.05508731339172588,0.14877631481068215,0.0,0.0,0.0,0.0,0.0676544212164265,0.0,0.08331944675887352,0.0,0.0,0.17346053772766695
theyre,0.09684743659183111,0.1943131031802578,0.1057138326550029,0.05280946345585129,0.0,0.0,0.0,0.09672115291614276,0.07661074082586379,0.05508731339172588,0.14877631481068215,0.06854949273375377,0.13296988232165413,0.1322226629644321,0.07860399308284861,0.0,0.21893814997263275,0.16663889351774705,0.0,0.0,0.5203816131830009
unprecedented,0.0322824788639437,0.06477103439341926,0.0,0.05280946345585129,0.0,0.056602705609328126,0.0,0.0,0.07661074082586379,0.05508731339172588,0.0,0.06854949273375377,0.0,0.0,0.0,0.0,0.21893814997263275,0.08331944675887352,0.0,0.0,0.0
distancing,0.1040213207838186,0.32385517196709634,0.3171414979650087,0.05280946345585129,0.250501002004008,0.0,0.0,0.0,0.0,0.05508731339172588,0.2231644722160232,0.0,0.0,0.4627793203755124,0.07860399308284861,0.0,0.0,0.16663889351774705,0.0,0.0,0.0
defund,0.29054230977549333,0.06477103439341926,0.7928537449125218,0.0,0.08350033400133601,0.3962189392652969,0.2206369051996764,0.0,0.07661074082586379,0.33052388035035535,0.5951052592427286,0.0,0.26593976464330826,0.3966679888932963,0.23581197924854583,0.47358094851498544,0.0,0.3332777870354941,1.2451890423364274,0.2961208172934557,0.0
promise,0.07532578401586863,0.0,0.05285691632750145,0.0,0.0,0.11320541121865625,0.2206369051996764,0.09672115291614276,0.0,0.05508731339172588,0.0,0.13709898546750754,0.13296988232165413,0.1322226629644321,0.07860399308284861,0.0,0.21893814997263275,0.08331944675887352,0.0,0.14806040864672784,0.08673026886383348
following,0.1721732206076997,0.1943131031802578,0.05285691632750145,0.05280946345585129,0.08350033400133601,0.056602705609328126,0.367728175332794,0.4836057645807138,0.07661074082586379,0.16526194017517767,0.2231644722160232,0.4112969564025226,0.06648494116082707,0.2644453259288642,0.0,0.135308842432853,0.5473453749315819,0.0,0.11319900384876612,0.2961208172934557,0.08673026886383348
numbers,0.2008687573756497,0.06477103439341926,0.0,0.05280946345585129,0.501002004008016,0.2264108224373125,0.1470912701331176,0.19344230583228553,0.689496667432774,0.05508731339172588,0.2231644722160232,0.2056484782012613,0.26593976464330826,0.19833399444664815,0.0,0.541235369731412,0.10946907498631638,0.24995834027662056,0.11319900384876612,0.07403020432336392,0.26019080659150046
13,0.0717388419198749,0.0,0.15857074898250434,0.05280946345585129,0.08350033400133601,0.056602705609328126,0.0,0.09672115291614276,0.0,0.11017462678345176,0.14877631481068215,0.13709898546750754,0.19945482348248122,0.0,0.07860399308284861,0.0676544212164265,0.0,0.08331944675887352,0.11319900384876612,0.0,0.0
rules,0.21521652575962466,0.3886262063605156,0.1057138326550029,0.3168567807351077,0.0,0.11320541121865625,0.2206369051996764,0.09672115291614276,0.0,0.33052388035035535,0.2231644722160232,0.2056484782012613,0.0,0.7272246463043766,0.07860399308284861,0.0676544212164265,0.6568144499178982,0.4999166805532411,0.11319900384876612,0.07403020432336392,0.08673026886383348
cover,0.14706462593574354,0.06477103439341926,0.26428458163750723,0.0,0.250501002004008,0.11320541121865625,0.0,0.19344230583228553,0.22983222247759136,0.22034925356690352,0.14877631481068215,0.2741979709350151,0.0,0.1322226629644321,0.07860399308284861,0.0,0.5473453749315819,0.08331944675887352,0.11319900384876612,0.2220906129700918,0.17346053772766695
cuts,0.0896735523998436,0.06477103439341926,0.05285691632750145,0.05280946345585129,0.0,0.0,0.0735456350665588,0.0,0.0,0.05508731339172588,0.07438815740534108,0.06854949273375377,0.33242470580413536,0.0,0.15720798616569723,0.0676544212164265,0.4378762999452655,0.0,0.6791940230925968,0.0,0.0
fire,0.20445569947164344,0.06477103439341926,0.15857074898250434,0.2640473172792564,0.41750167000668004,0.2264108224373125,0.2206369051996764,0.0,0.30644296330345516,0.05508731339172588,0.2231644722160232,0.06854949273375377,0.06648494116082707,0.2644453259288642,0.39301996541424306,0.0676544212164265,0.4378762999452655,0.4999166805532411,0.4527960153950645,0.07403020432336392,0.08673026886383348
attacks,0.13989074174375604,0.12954206878683852,0.1057138326550029,0.0,0.08350033400133601,0.056602705609328126,0.0,0.09672115291614276,0.07661074082586379,0.16526194017517767,0.2975526296213643,0.2741979709350151,0.26593976464330826,0.0,0.07860399308284861,0.135308842432853,0.7662835249042146,0.0,0.4527960153950645,0.07403020432336392,0.08673026886383348
answer,0.154238510127731,0.1943131031802578,0.1057138326550029,0.10561892691170258,0.08350033400133601,0.16980811682798438,0.2206369051996764,0.0,0.0,0.16526194017517767,0.2975526296213643,0.13709898546750754,0.0,0.33055665741108026,0.15720798616569723,0.135308842432853,0.4378762999452655,0.08331944675887352,0.0,0.3701510216168197,0.08673026886383348
shut,0.20445569947164344,0.25908413757367704,0.3171414979650087,0.15842839036755385,0.41750167000668004,0.3962189392652969,0.1470912701331176,0.19344230583228553,0.0,0.22034925356690352,0.37194078702670536,0.13709898546750754,0.26593976464330826,0.19833399444664815,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.24995834027662056,0.11319900384876612,0.07403020432336392,0.17346053772766695
actions,0.08249966820785612,0.0,0.05285691632750145,0.0,0.0,0.0,0.1470912701331176,0.0,0.15322148165172758,0.33052388035035535,0.0,0.06854949273375377,0.06648494116082707,0.0,0.07860399308284861,0.0,0.4378762999452655,0.0,0.0,0.2961208172934557,0.08673026886383348
forced,0.1614123943197185,0.12954206878683852,0.2114276653100058,0.05280946345585129,0.16700066800267202,0.5094243504839532,0.1470912701331176,0.09672115291614276,0.0,0.0,0.0,0.2741979709350151,0.13296988232165413,0.1322226629644321,0.39301996541424306,0.135308842432853,0.4378762999452655,0.3332777870354941,0.0,0.07403020432336392,0.0
amazing,0.3479333833113932,0.12954206878683852,0.2114276653100058,0.10561892691170258,0.16700066800267202,0.33961623365596877,0.2206369051996764,0.4836057645807138,2.8345974105569605,0.05508731339172588,0.07438815740534108,0.13709898546750754,0.5318795292866165,0.6611133148221605,0.07860399308284861,0.20296326364927947,0.6568144499178982,0.08331944675887352,0.0,0.07403020432336392,0.17346053772766695
guy,0.22956429414359963,0.1943131031802578,0.05285691632750145,0.3168567807351077,0.33400133600534404,0.33961623365596877,0.0,0.4836057645807138,0.9193288899103654,0.0,0.2231644722160232,0.13709898546750754,0.26593976464330826,0.1322226629644321,0.23581197924854583,0.270617684865706,0.21893814997263275,0.4165972337943676,0.0,0.07403020432336392,0.08673026886383348
foreign,0.2008687573756497,0.12954206878683852,0.1057138326550029,0.2640473172792564,0.250501002004008,0.0,0.1470912701331176,0.29016345874842825,0.0,0.0,0.2975526296213643,0.2056484782012613,0.06648494116082707,0.06611133148221605,0.7860399308284861,0.0676544212164265,0.10946907498631638,0.08331944675887352,0.0,0.2961208172934557,1.1274934952298352
progressive,0.0717388419198749,0.0,0.0,0.0,0.0,0.5094243504839532,0.0,0.29016345874842825,0.0,0.05508731339172588,0.14877631481068215,0.13709898546750754,0.0,0.1322226629644321,0.0,0.0,0.0,0.08331944675887352,0.0,0.0,0.0
delaware,0.021521652575962464,0.0,0.05285691632750145,0.0,0.0,0.0,0.1470912701331176,0.0,0.07661074082586379,0.0,0.0,0.06854949273375377,0.0,0.0,0.0,0.0,0.10946907498631638,0.0,0.0,0.0,0.0
rich,0.08249966820785612,0.06477103439341926,0.0,0.15842839036755385,0.16700066800267202,0.11320541121865625,0.2206369051996764,0.5803269174968565,0.0,0.0,0.0,0.0,0.13296988232165413,0.0,0.0,0.0,0.0,0.0,0.0,0.2961208172934557,0.0
telling,0.17576016270369346,0.25908413757367704,0.2114276653100058,0.2640473172792564,0.250501002004008,0.11320541121865625,0.0735456350665588,0.09672115291614276,0.0,0.16526194017517767,0.07438815740534108,0.13709898546750754,0.13296988232165413,0.19833399444664815,0.15720798616569723,0.40592652729855894,0.3284072249589491,0.08331944675887352,0.0,0.07403020432336392,0.43365134431916735
effort,0.09684743659183111,0.06477103439341926,0.1057138326550029,0.05280946345585129,0.0,0.0,0.1470912701331176,0.09672115291614276,0.07661074082586379,0.05508731339172588,0.2231644722160232,0.06854949273375377,0.06648494116082707,0.06611133148221605,0.07860399308284861,0.0676544212164265,0.4378762999452655,0.0,0.0,0.2961208172934557,0.17346053772766695
fully,0.11836908916779357,0.06477103439341926,0.3699984142925102,0.05280946345585129,0.33400133600534404,0.056602705609328126,0.0735456350665588,0.29016345874842825,0.0,0.22034925356690352,0.14877631481068215,0.0,0.06648494116082707,0.0,0.0,0.20296326364927947,0.10946907498631638,0.08331944675887352,0.0,0.2220906129700918,0.0
michael,0.19010793108766846,0.1943131031802578,0.3699984142925102,0.10561892691170258,0.08350033400133601,0.056602705609328126,0.367728175332794,0.09672115291614276,0.22983222247759136,0.05508731339172588,0.07438815740534108,0.2056484782012613,0.33242470580413536,0.06611133148221605,0.07860399308284861,0.3382721060821325,0.875752599890531,0.0,0.4527960153950645,0.07403020432336392,0.0
streets,0.19010793108766846,0.1943131031802578,1.057138326550029,0.10561892691170258,0.0,0.16980811682798438,0.1470912701331176,0.0,0.22983222247759136,0.11017462678345176,0.4463289444320464,0.13709898546750754,0.0,0.0,0.5502279515799403,0.0,0.0,0.0,0.0,0.14806040864672784,0.08673026886383348
