words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
number,0.45343248390314683,0.2878762954433295,0.40469445568595713,0.1538935056940597,0.06250390649415588,0.04890932211679546,0.6243310738494471,0.22660321776569228,0.43059368103773077,0.13801670002070252,0.36280709028713587,0.05994125756758376,0.10805554054784158,0.15742246943380384,0.2189621195533173,0.2085831986233509,0.06987143655673561,0.4494634530029777,0.20930135208673448,0.05884429798752501,0.22971375425110513
bad,0.45343248390314683,0.12337555518999836,0.0,0.3077870113881194,0.12500781298831176,0.19563728846718184,0.2675704602211916,0.0,0.3767694709080144,0.34504175005175625,0.0518295843267337,0.2997062878379188,0.05402777027392079,0.31484493886760767,0.3284431793299759,0.052145799655837724,0.20961430967020683,0.0,0.0418602704173469,0.0,0.16528184757091713
lot,0.0,0.24675111037999672,0.20234722784297857,0.6668718580075921,0.500031251953247,0.04890932211679546,0.08919015340706386,0.3399048266485384,0.2691210506485817,0.06900835001035126,0.1036591686534674,0.0,0.1620833108217624,0.26237078238967304,0.4926647689949639,0.3128747979350263,0.27948574622694244,0.22473172650148884,0.0837205408346938,0.0,0.22411097975717575
fact,0.36274598712251743,0.16450074025333114,0.0,0.051297835231353235,0.12500781298831176,0.14672796635038637,0.6243310738494471,0.11330160888284614,0.10764842025943269,0.5520668000828101,0.1036591686534674,0.11988251513516752,0.270138851369604,0.31484493886760767,0.10948105977665865,0.3128747979350263,0.27948574622694244,0.11236586325074442,0.0837205408346938,0.17653289396257502,0.18769294554663468
dems,0.09068649678062936,0.041125185063332785,0.0,0.10259567046270647,0.0,0.0,0.7135212272565109,0.0,0.0,0.06900835001035126,0.0,0.0,0.0,0.15742246943380384,0.0,0.0,0.4891000558971492,0.05618293162537221,0.37674243375612204,0.05884429798752501,0.09524716639679968
immediately,0.0,0.08225037012666557,0.05058680696074464,0.3077870113881194,0.0,0.2445466105839773,0.35676061362825545,0.05665080444142307,0.9150115722051778,0.20702505003105376,0.7256141805742717,0.0,0.0,0.052474156477934616,0.10948105977665865,0.10429159931167545,0.41922861934041367,0.22473172650148884,0.5860437858428565,0.4707543839002001,0.25212485222682274
nearly,0.18137299356125872,0.20562592531666393,0.3035208417644678,0.10259567046270647,0.12500781298831176,0.2445466105839773,0.17838030681412773,0.2832540222071154,0.21529684051886538,0.13801670002070252,0.4664662589406033,0.0,0.3241666216435248,0.41979325182347693,0.10948105977665865,0.4171663972467018,0.13974287311347122,0.28091465812686106,0.37674243375612204,0.17653289396257502,0.24372069048592865
officials,0.18137299356125872,0.3701266655699951,0.3541076487252125,0.5129783523135324,0.06250390649415588,0.04890932211679546,0.08919015340706386,0.11330160888284614,0.10764842025943269,0.27603340004140503,0.2591479216336685,0.2997062878379188,0.3241666216435248,0.31484493886760767,0.16422158966498795,0.2607289982791886,0.41922861934041367,0.22473172650148884,0.20930135208673448,0.11768859597505002,0.24091930323896393
kentucky,0.2720594903418881,0.0,4.7045730473492515,0.10259567046270647,0.0,0.14672796635038637,0.0,0.0,0.0,0.06900835001035126,0.1036591686534674,0.05994125756758376,0.10805554054784158,0.10494831295586923,0.10948105977665865,0.0,0.06987143655673561,0.0,0.0418602704173469,0.0,0.31655675890701074
ready,0.09068649678062936,0.41125185063332786,0.2529340348037232,0.051297835231353235,0.3750234389649353,0.14672796635038637,0.7135212272565109,0.22660321776569228,0.21529684051886538,0.20702505003105376,0.36280709028713587,0.779236348378589,0.270138851369604,0.052474156477934616,0.10948105977665865,0.15643739896751316,0.0,0.11236586325074442,0.20930135208673448,0.05884429798752501,0.23531652874503456
anything,0.18137299356125872,0.08225037012666557,0.3035208417644678,0.20519134092541294,0.06250390649415588,0.09781864423359092,0.08919015340706386,0.2832540222071154,0.2691210506485817,0.5520668000828101,0.1554887529802011,0.0,0.10805554054784158,0.6821640342131501,0.16422158966498795,0.052145799655837724,0.41922861934041367,0.0,0.1255808112520407,0.11768859597505002,0.19329572004056408
lines,0.2720594903418881,0.7402533311399901,0.10117361392148928,0.1538935056940597,0.2500156259766235,0.14672796635038637,0.0,0.45320643553138457,0.9150115722051778,0.0,0.2591479216336685,0.539471318108254,0.21611108109568317,0.10494831295586923,0.2737026494416466,0.5214579965583772,0.0,0.7303781111298387,0.1255808112520407,0.05884429798752501,0.30815259716611665
saying,0.2720594903418881,0.20562592531666393,0.10117361392148928,0.4616805170821791,0.06250390649415588,0.0,0.2675704602211916,0.3399048266485384,0.053824210129716346,0.6210751500931612,0.1036591686534674,0.11988251513516752,0.3781943919174456,0.20989662591173847,0.16422158966498795,0.0,0.41922861934041367,0.05618293162537221,0.3348821633387752,0.0,0.2016998817814582
tweet,1.2696109549288113,0.20562592531666393,0.0,0.3077870113881194,0.0,0.0,1.6054227613271495,0.11330160888284614,0.16147263038914905,0.13801670002070252,0.0518295843267337,0.0,0.05402777027392079,0.052474156477934616,0.6568863586599518,0.052145799655837724,0.0,0.11236586325074442,0.0418602704173469,0.11768859597505002,0.1988984945344935
payments,0.18137299356125872,0.08225037012666557,0.0,0.5129783523135324,0.0,0.5380025432847501,0.0,1.2463176977113075,0.053824210129716346,0.20702505003105376,0.9329325178812066,0.0,0.7563887838348912,0.36731909534554236,0.16422158966498795,0.5736037962142149,0.0,0.11236586325074442,0.1255808112520407,0.11768859597505002,0.31095398441308136
loved,0.09068649678062936,0.9047540713933213,0.40469445568595713,0.051297835231353235,0.562535158447403,0.14672796635038637,0.0,0.11330160888284614,0.053824210129716346,0.06900835001035126,0.518295843267337,0.2997062878379188,0.1620833108217624,0.052474156477934616,0.2737026494416466,0.2607289982791886,0.13974287311347122,0.3932805213776055,0.1674410816693876,0.5295986818877251,0.27733733744950495
colleagues,0.09068649678062936,0.6580029610133246,0.10117361392148928,0.3077870113881194,0.0,0.14672796635038637,0.0,0.11330160888284614,0.053824210129716346,0.0,0.6737845962475381,0.0,0.3241666216435248,0.0,0.6021458287716225,0.9907701934609168,0.41922861934041367,0.7303781111298387,0.0418602704173469,0.29422148993762504,0.2941456609312932
hearing,0.0,0.7813785162033229,0.1517604208822339,0.1538935056940597,1.125070316894806,0.0,0.0,0.11330160888284614,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.0,0.05402777027392079,0.0,0.6568863586599518,0.2607289982791886,0.8384572386808273,0.22473172650148884,0.2930218929214283,0.23537719195010004,0.26333040121468154
deal,0.09068649678062936,0.12337555518999836,0.20234722784297857,0.8207653637016518,0.12500781298831176,0.2445466105839773,0.35676061362825545,0.2832540222071154,0.3767694709080144,0.06900835001035126,0.0,0.11988251513516752,0.0,0.15742246943380384,0.16422158966498795,0.15643739896751316,0.349357182783678,0.0,0.0418602704173469,0.11768859597505002,0.18769294554663468
thousands,0.09068649678062936,0.08225037012666557,0.3035208417644678,0.20519134092541294,0.12500781298831176,0.4401838990511592,0.4459507670353193,0.22660321776569228,0.053824210129716346,0.5520668000828101,0.0518295843267337,0.23976503027033505,0.10805554054784158,0.41979325182347693,0.2737026494416466,0.15643739896751316,0.06987143655673561,0.28091465812686106,0.1674410816693876,0.4119100859126751,0.22971375425110513
global,0.0,0.041125185063332785,0.3035208417644678,0.10259567046270647,0.3125195324707794,0.09781864423359092,0.2675704602211916,0.5665080444142307,1.0226599924646105,0.0,0.36280709028713587,0.1798237727027513,0.5943054730131287,0.15742246943380384,0.10948105977665865,0.052145799655837724,0.13974287311347122,0.28091465812686106,0.37674243375612204,0.29422148993762504,0.2689331757086109
safely,0.0,0.575752590886659,0.20234722784297857,0.10259567046270647,0.06250390649415588,0.29345593270077275,0.5351409204423832,0.05665080444142307,0.48441789116744716,0.13801670002070252,0.36280709028713587,0.41958880297308637,0.05402777027392079,0.31484493886760767,0.10948105977665865,0.2085831986233509,0.0,0.22473172650148884,0.5441835154255096,0.17653289396257502,0.2577276267207521
helping,0.45343248390314683,0.8636288863299886,0.20234722784297857,0.3077870113881194,0.3750234389649353,0.09781864423359092,0.08919015340706386,0.22660321776569228,0.3229452607782981,0.06900835001035126,0.2073183373069348,0.0,0.1620833108217624,0.052474156477934616,0.10948105977665865,0.5214579965583772,0.20961430967020683,0.16854879487611665,0.6279040562602034,0.05884429798752501,0.2745359502025403
russia,1.5416704452706993,0.08225037012666557,0.05058680696074464,0.0,0.0,0.0,0.8027113806635747,0.0,0.0,0.20702505003105376,0.0518295843267337,0.3596475454055026,0.0,0.052474156477934616,1.2590321874315744,0.052145799655837724,0.06987143655673561,0.0,0.0837205408346938,0.05884429798752501,0.19049433279359937
rep,0.0,0.20562592531666393,0.20234722784297857,0.5642761875448856,0.06250390649415588,0.5380025432847501,0.0,1.4729209154769998,0.0,0.0,0.0518295843267337,0.05994125756758376,1.2426387163001784,0.10494831295586923,0.16422158966498795,0.052145799655837724,0.20961430967020683,0.05618293162537221,0.1255808112520407,0.05884429798752501,0.2717345629555756
run,0.36274598712251743,0.12337555518999836,0.5058680696074463,0.1538935056940597,0.06250390649415588,0.04890932211679546,0.08919015340706386,0.1699524133242692,0.053824210129716346,0.34504175005175625,0.1554887529802011,0.1798237727027513,0.43222216219136633,0.31484493886760767,0.16422158966498795,0.052145799655837724,0.0,0.05618293162537221,0.1674410816693876,0.05884429798752501,0.17368600931181122
policy,0.0,0.12337555518999836,0.20234722784297857,0.4616805170821791,0.18751171948246764,0.14672796635038637,0.2675704602211916,0.3399048266485384,0.10764842025943269,0.06900835001035126,0.0518295843267337,0.3596475454055026,0.8104165541088119,0.36731909534554236,0.16422158966498795,0.4693121969025395,0.349357182783678,0.05618293162537221,0.1674410816693876,0.23537719195010004,0.24932346497985802
corporations,0.0,0.0,0.5058680696074463,0.20519134092541294,0.0,0.7336398317519319,0.0,0.3399048266485384,0.053824210129716346,0.0,0.2591479216336685,0.05994125756758376,0.21611108109568317,2.4138111979849923,0.05474052988832932,0.0,0.0,0.11236586325074442,0.46046297459081587,0.29422148993762504,0.31095398441308136
having,0.09068649678062936,0.16450074025333114,0.40469445568595713,0.2564891761567662,0.06250390649415588,0.19563728846718184,0.4459507670353193,0.39655563108996145,0.0,0.13801670002070252,0.36280709028713587,0.1798237727027513,0.21611108109568317,0.31484493886760767,0.16422158966498795,0.3128747979350263,0.20961430967020683,0.11236586325074442,0.2511616225040814,0.0,0.21570681801628167
mask,0.5441189806837762,0.08225037012666557,0.10117361392148928,0.051297835231353235,0.06250390649415588,0.04890932211679546,1.0702818408847663,0.11330160888284614,0.21529684051886538,0.6210751500931612,0.36280709028713587,0.05994125756758376,0.21611108109568317,0.052474156477934616,0.4926647689949639,0.10429159931167545,0.0,0.8427439743805831,0.0837205408346938,0.05884429798752501,0.22971375425110513
education,0.09068649678062936,0.2878762954433295,0.9105625252934034,0.1538935056940597,0.500031251953247,0.4401838990511592,0.0,0.11330160888284614,0.10764842025943269,0.34504175005175625,0.1554887529802011,0.11988251513516752,0.1620833108217624,0.10494831295586923,0.16422158966498795,0.15643739896751316,0.06987143655673561,0.4494634530029777,0.1674410816693876,0.23537719195010004,0.2465220777328933
policing,0.0,0.49350222075999345,0.05058680696074464,0.20519134092541294,0.06250390649415588,0.0,0.0,0.11330160888284614,0.053824210129716346,0.0,1.6067171141287448,0.05994125756758376,0.1620833108217624,0.10494831295586923,0.2189621195533173,0.2085831986233509,0.0,0.28091465812686106,1.3813889237724475,0.05884429798752501,0.2941456609312932
program,0.0,0.20562592531666393,0.2529340348037232,0.20519134092541294,0.18751171948246764,0.29345593270077275,0.0,0.05665080444142307,0.16147263038914905,0.13801670002070252,0.2591479216336685,0.1798237727027513,0.05402777027392079,0.10494831295586923,0.10948105977665865,0.4171663972467018,0.13974287311347122,0.6741951795044666,0.6697643266775504,0.17653289396257502,0.23251514149806984
such,0.0,0.041125185063332785,0.1517604208822339,0.10259567046270647,0.3125195324707794,0.09781864423359092,0.08919015340706386,0.22660321776569228,0.10764842025943269,0.27603340004140503,0.2591479216336685,0.41958880297308637,0.1620833108217624,0.10494831295586923,0.2189621195533173,0.052145799655837724,0.27948574622694244,0.3370975897522333,0.0,0.23537719195010004,0.16808323481788182
congratulations,0.36274598712251743,0.12337555518999836,0.4552812626467017,0.0,0.6250390649415588,0.6358211875183409,0.0,0.22660321776569228,0.16147263038914905,0.0,0.36280709028713587,0.2997062878379188,0.05402777027392079,0.0,0.10948105977665865,0.15643739896751316,0.13974287311347122,0.28091465812686106,0.0418602704173469,0.29422148993762504,0.21570681801628167
cut,0.18137299356125872,0.12337555518999836,0.20234722784297857,0.3077870113881194,0.2500156259766235,0.4890932211679546,0.17838030681412773,0.1699524133242692,0.21529684051886538,0.06900835001035126,0.2073183373069348,0.0,0.3241666216435248,0.5247415647793461,0.16422158966498795,0.2607289982791886,0.20961430967020683,0.3932805213776055,0.0837205408346938,0.23537719195010004,0.23251514149806984
healthcare,0.18137299356125872,0.041125185063332785,0.0,1.1798502103211246,0.0,0.19563728846718184,0.17838030681412773,1.0197144799456153,0.0,0.06900835001035126,0.0,0.0,0.1620833108217624,0.8920606601248885,0.05474052988832932,0.0,0.0,0.16854879487611665,0.6697643266775504,0.11768859597505002,0.2605290139677168
seen,0.09068649678062936,0.12337555518999836,0.2529340348037232,0.2564891761567662,0.2500156259766235,0.4401838990511592,0.08919015340706386,0.3399048266485384,0.21529684051886538,0.34504175005175625,0.2073183373069348,0.0,0.21611108109568317,0.26237078238967304,0.16422158966498795,0.2085831986233509,0.20961430967020683,0.22473172650148884,0.1255808112520407,0.29422148993762504,0.21850820526324635
affordable,0.0,0.3290014805066623,0.40469445568595713,0.051297835231353235,0.500031251953247,0.14672796635038637,0.0,0.05665080444142307,0.21529684051886538,0.0,0.9329325178812066,0.3596475454055026,0.05402777027392079,0.31484493886760767,0.05474052988832932,0.4171663972467018,0.4891000558971492,0.9551098376313276,0.0418602704173469,0.6472872778627751,0.305351209919152
virtual,0.0,0.3290014805066623,0.3541076487252125,0.0,0.0,1.173823730803091,0.0,0.0,0.8073631519457453,0.06900835001035126,0.8292733492277392,0.539471318108254,0.540277702739208,0.0,0.16422158966498795,0.10429159931167545,0.06987143655673561,0.16854879487611665,0.0837205408346938,0.11768859597505002,0.2885428864373638
heroes,0.0,0.2878762954433295,0.2529340348037232,0.0,0.3125195324707794,0.0,0.0,0.1699524133242692,0.16147263038914905,0.06900835001035126,0.2073183373069348,0.0,0.43222216219136633,0.20989662591173847,0.3284431793299759,0.10429159931167545,0.0,0.4494634530029777,1.172087571685713,0.35306578792515003,0.25212485222682274
mayor,0.0,0.45237703569666066,0.05058680696074464,0.3077870113881194,0.06250390649415588,0.0,0.0,0.2832540222071154,0.0,0.06900835001035126,0.0518295843267337,0.7192950908110052,0.0,0.0,0.0,0.052145799655837724,0.0,0.05618293162537221,0.0,0.0,0.11205548987858788
letter,0.0,0.0,0.2529340348037232,0.3077870113881194,0.06250390649415588,0.0,0.0,0.45320643553138457,0.0,0.13801670002070252,0.1554887529802011,0.05994125756758376,0.5943054730131287,0.052474156477934616,0.7663674184366105,0.3128747979350263,0.0,0.7303781111298387,0.1674410816693876,0.23537719195010004,0.22130959251021104
efforts,0.18137299356125872,0.08225037012666557,0.20234722784297857,0.10259567046270647,0.3750234389649353,0.04890932211679546,0.2675704602211916,0.45320643553138457,0.3229452607782981,0.20702505003105376,0.2073183373069348,0.11988251513516752,0.1620833108217624,0.052474156477934616,0.10948105977665865,0.2607289982791886,0.4891000558971492,0.6741951795044666,0.2511616225040814,1.1180416617629751,0.2745359502025403
words,0.36274598712251743,0.7402533311399901,0.3035208417644678,0.10259567046270647,0.0,0.04890932211679546,0.08919015340706386,0.3399048266485384,0.2691210506485817,0.4830584500724588,0.2591479216336685,0.1798237727027513,0.1620833108217624,0.26237078238967304,0.2189621195533173,0.2085831986233509,0.349357182783678,0.0,0.1255808112520407,0.11768859597505002,0.23531652874503456
